GEO_ID,NAME,total,total.under25K,total.under25K.insured,total.under25K.insured.private,total.under25K.insured.public,total.under25K.uninsured,total.25Kto50K,total.25Kto50K.insured,total.25Kto50K.insured.private,total.25Kto50K.insured.public,total.25Kto50K.uninsured,total.50Kto75K,total.50Kto75K.insured,total.50Kto75K.insured.private,total.50Kto75K.insured.public,total.50Kto75K.uninsured,total.75Kto100K,total.75Kto100K.insured,total.75Kto100K.insured.private,total.75Kto100K.insured.public,total.75Kto100K.uninsured,total.100Kplus,total.100Kplus.insured,total.100Kplus.insured.private,total.100Kplus.insured.public,total.100Kplus.uninsured
1400000US24021751701,"Census Tract 7517.01, Frederick County, Maryland",2383,95,88,52,55,7,179,164,121,108,15,374,343,282,150,31,318,318,264,103,0,1417,1395,1363,193,22
1400000US24021751702,"Census Tract 7517.02, Frederick County, Maryland",3964,395,351,121,308,44,385,343,317,143,42,566,512,452,232,54,228,179,166,85,49,2390,2333,2047,516,57
1400000US24021751801,"Census Tract 7518.01, Frederick County, Maryland",4788,253,244,190,113,9,215,187,150,55,28,529,529,433,184,0,431,431,416,35,0,3360,3310,3241,209,50
1400000US24021751802,"Census Tract 7518.02, Frederick County, Maryland",3546,188,133,113,76,55,230,225,157,151,5,313,304,239,145,9,225,225,180,73,0,2590,2509,2380,435,81
1400000US24021751901,"Census Tract 7519.01, Frederick County, Maryland",4626,190,131,65,112,59,318,275,221,118,43,502,485,456,154,17,612,612,560,167,0,3004,2976,2910,269,28
1400000US24021751902,"Census Tract 7519.02, Frederick County, Maryland",6104,476,394,347,275,82,373,373,322,249,0,687,677,647,42,10,1086,1086,1043,168,0,3482,3468,3411,280,14
1400000US24021751903,"Census Tract 7519.03, Frederick County, Maryland",5909,49,49,49,32,0,301,267,202,143,34,453,394,350,149,59,489,489,446,163,0,4617,4553,4521,308,64
1400000US24021751904,"Census Tract 7519.04, Frederick County, Maryland",3344,167,145,20,139,22,299,299,222,104,0,163,152,120,32,11,642,627,506,155,15,2073,2060,1945,292,13
1400000US24021752001,"Census Tract 7520.01, Frederick County, Maryland",5072,91,91,68,65,0,545,498,346,269,47,496,486,469,39,10,348,336,325,65,12,3592,3550,3361,457,42
1400000US24021752101,"Census Tract 7521.01, Frederick County, Maryland",3188,45,45,45,0,0,197,197,96,148,0,227,227,218,63,0,332,332,318,92,0,2387,2342,2179,330,45
1400000US24021752102,"Census Tract 7521.02, Frederick County, Maryland",4233,106,99,56,75,7,361,347,270,126,14,575,496,361,227,79,657,623,609,143,34,2534,2509,2417,353,25
1400000US24021752201,"Census Tract 7522.01, Frederick County, Maryland",2173,95,91,58,63,4,253,220,103,194,33,161,157,157,73,4,222,203,191,27,19,1442,1418,1312,288,24
1400000US24021752202,"Census Tract 7522.02, Frederick County, Maryland",4118,81,64,55,58,17,115,71,52,19,44,361,346,228,121,15,447,447,432,45,0,3114,3075,2999,219,39
1400000US24021752204,"Census Tract 7522.04, Frederick County, Maryland",7634,235,225,57,193,10,409,409,136,290,0,576,576,557,63,0,565,492,437,87,73,5849,5699,5465,343,150
1400000US24021752301,"Census Tract 7523.01, Frederick County, Maryland",4583,174,165,135,92,9,653,611,263,377,42,901,851,576,317,50,780,748,669,171,32,2075,1963,1950,86,112
1400000US24021752302,"Census Tract 7523.02, Frederick County, Maryland",4035,128,128,83,106,0,269,269,239,140,0,651,564,463,297,87,330,319,319,125,11,2657,2573,2500,285,84
1400000US24021752303,"Census Tract 7523.03, Frederick County, Maryland",3538,102,89,31,74,13,269,234,176,125,35,295,283,266,62,12,403,381,332,101,22,2469,2414,2239,335,55
1400000US24021752501,"Census Tract 7525.01, Frederick County, Maryland",4970,238,228,196,107,10,498,478,425,281,20,464,441,408,97,23,636,626,611,81,10,3134,3100,2976,406,34
1400000US24021752502,"Census Tract 7525.02, Frederick County, Maryland",2559,87,71,44,45,16,266,251,128,163,15,350,336,290,189,14,421,399,375,138,22,1435,1378,1353,111,57
1400000US24021752601,"Census Tract 7526.01, Frederick County, Maryland",4224,175,169,145,81,6,220,190,106,100,30,391,391,345,214,0,365,365,365,50,0,3073,3040,2963,377,33
1400000US24021752602,"Census Tract 7526.02, Frederick County, Maryland",2750,60,60,24,43,0,237,182,126,119,55,426,426,356,175,0,348,343,343,38,5,1679,1605,1454,309,74
1400000US24021752603,"Census Tract 7526.03, Frederick County, Maryland",3787,52,52,15,52,0,409,350,258,198,59,587,587,520,240,0,515,515,467,96,0,2224,2204,2191,157,20
1400000US24021752801,"Census Tract 7528.01, Frederick County, Maryland",2039,130,120,47,110,10,276,257,228,134,19,290,282,212,147,8,335,309,261,69,26,1008,1003,976,116,5
1400000US24021752802,"Census Tract 7528.02, Frederick County, Maryland",3689,173,160,66,145,13,334,298,229,140,36,400,400,364,95,0,745,695,595,136,50,2037,1979,1818,425,58
1400000US24021752900,"Census Tract 7529, Frederick County, Maryland",3061,346,337,156,273,9,255,239,197,180,16,1078,989,700,394,89,259,248,177,81,11,1123,1098,1005,192,25
1400000US24021753001,"Census Tract 7530.01, Frederick County, Maryland",4852,374,309,179,247,65,870,675,514,351,195,579,553,497,171,26,1001,922,892,273,79,2028,1982,1919,329,46
1400000US24021753002,"Census Tract 7530.02, Frederick County, Maryland",2931,456,399,223,232,57,447,436,245,324,11,666,656,608,102,10,562,562,528,134,0,800,790,741,108,10
1400000US24021765100,"Census Tract 7651, Frederick County, Maryland",3571,566,548,217,438,18,549,514,367,260,35,892,702,664,206,190,443,432,365,182,11,1121,1084,1029,114,37
1400000US24021766800,"Census Tract 7668, Frederick County, Maryland",3915,423,416,147,360,7,551,544,305,380,7,888,837,655,283,51,434,434,397,53,0,1619,1578,1546,152,41
1400000US24021767500,"Census Tract 7675, Frederick County, Maryland",2874,241,165,93,126,76,450,450,251,287,0,478,386,291,168,92,552,490,443,160,62,1153,1135,1114,79,18
1400000US24021767600,"Census Tract 7676, Frederick County, Maryland",3033,344,320,196,273,24,389,364,343,167,25,423,396,332,195,27,207,189,182,21,18,1670,1572,1518,237,98
1400000US24021770700,"Census Tract 7707, Frederick County, Maryland",3565,214,195,101,150,19,279,279,162,161,0,386,372,352,139,14,412,363,300,155,49,2274,2216,2135,324,58
1400000US24021772200,"Census Tract 7722, Frederick County, Maryland",1274,285,258,97,186,27,314,297,90,235,17,332,266,246,111,66,147,147,134,24,0,196,196,190,24,0
1400000US24021773500,"Census Tract 7735, Frederick County, Maryland",4417,382,251,99,200,131,721,571,225,422,150,860,860,773,284,0,608,598,589,152,10,1846,1822,1766,316,24
1400000US24021775302,"Census Tract 7753.02, Frederick County, Maryland",4230,306,293,160,188,13,434,419,297,201,15,880,843,722,255,37,387,348,318,64,39,2223,2171,2127,206,52
1400000US24021775400,"Census Tract 7754, Frederick County, Maryland",3729,502,486,101,449,16,569,569,393,295,0,640,605,437,247,35,536,526,484,70,10,1482,1482,1366,344,0
1400000US24021775600,"Census Tract 7756, Frederick County, Maryland",3921,129,96,96,11,33,442,429,419,55,13,215,206,188,109,9,456,408,375,94,48,2679,2664,2611,343,15
1400000US24023000100,"Census Tract 1, Garrett County, Maryland",3910,531,508,168,449,23,1218,1031,360,895,187,813,767,649,238,46,614,579,549,81,35,734,710,698,86,24
1400000US24023000200,"Census Tract 2, Garrett County, Maryland",4020,601,474,137,440,127,1222,1137,760,553,85,664,647,599,176,17,729,729,586,286,0,804,668,617,91,136
1400000US24023000300,"Census Tract 3, Garrett County, Maryland",2542,392,380,249,193,12,597,562,357,357,35,388,365,319,95,23,347,347,310,74,0,818,806,795,110,12
1400000US24023000400,"Census Tract 4, Garrett County, Maryland",2982,455,409,101,401,46,1068,933,502,653,135,979,894,691,378,85,164,164,145,44,0,316,314,263,66,2
1400000US24023000500,"Census Tract 5, Garrett County, Maryland",3951,662,600,156,520,62,960,811,491,462,149,766,733,600,302,33,264,255,231,93,9,1299,1273,1189,292,26
1400000US24023000600,"Census Tract 6, Garrett County, Maryland",5886,1054,998,302,862,56,1308,1213,638,837,95,787,725,647,252,62,1159,1057,969,245,102,1578,1416,1288,208,162
1400000US24023000700,"Census Tract 7, Garrett County, Maryland",5596,881,817,141,771,64,1855,1677,888,1071,178,1304,1202,795,593,102,664,655,567,243,9,892,874,793,131,18
1400000US24025301102,"Census Tract 3011.02, Harford County, Maryland",3681,226,189,109,182,37,121,121,86,68,0,302,295,134,225,7,328,328,328,92,0,2704,2650,2483,418,54
1400000US24025301105,"Census Tract 3011.05, Harford County, Maryland",3756,237,237,64,181,0,240,240,192,111,0,705,667,585,177,38,710,667,543,178,43,1864,1854,1774,171,10
1400000US24025301106,"Census Tract 3011.06, Harford County, Maryland",4058,232,203,159,97,29,395,384,285,183,11,406,406,394,151,0,549,549,549,59,0,2476,2464,2401,212,12
1400000US24025301107,"Census Tract 3011.07, Harford County, Maryland",3191,568,557,276,408,11,487,404,215,267,83,818,796,554,352,22,596,537,521,66,59,722,696,686,49,26
1400000US24025301108,"Census Tract 3011.08, Harford County, Maryland",3293,116,110,73,103,6,42,42,42,26,0,408,315,250,124,93,221,221,202,45,0,2506,2428,2369,281,78
1400000US24025301201,"Census Tract 3012.01, Harford County, Maryland",1985,294,242,154,227,52,224,219,180,110,5,397,383,291,204,14,379,373,344,75,6,691,666,653,69,25
1400000US24025301202,"Census Tract 3012.02, Harford County, Maryland",7130,631,584,95,540,47,701,561,355,365,140,845,803,691,264,42,1123,1007,994,84,116,3830,3817,3621,419,13
1400000US24025301204,"Census Tract 3012.04, Harford County, Maryland",4000,251,229,24,216,22,337,337,191,190,0,739,723,645,134,16,744,723,675,93,21,1929,1922,1871,162,7
1400000US24025301205,"Census Tract 3012.05, Harford County, Maryland",4218,180,180,159,128,0,620,479,390,188,141,753,740,641,254,13,968,825,772,105,143,1697,1660,1613,109,37
1400000US24025301301,"Census Tract 3013.01, Harford County, Maryland",4571,731,663,181,608,68,413,391,238,264,22,739,695,559,333,44,718,690,648,207,28,1970,1938,1778,264,32
1400000US24025301302,"Census Tract 3013.02, Harford County, Maryland",6461,1299,1299,369,1133,0,1580,1496,914,720,84,926,897,670,316,29,598,585,557,112,13,2058,1950,1613,683,108
1400000US24025301401,"Census Tract 3014.01, Harford County, Maryland",7325,778,670,418,447,108,897,878,677,354,19,1825,1709,1522,484,116,1293,1273,1102,421,20,2532,2532,2214,530,0
1400000US24025301402,"Census Tract 3014.02, Harford County, Maryland",2693,273,240,52,207,33,347,324,195,188,23,523,515,426,199,8,575,542,511,122,33,975,962,937,101,13
1400000US24025301601,"Census Tract 3016.01, Harford County, Maryland",6881,1440,1346,409,971,94,2065,1799,1155,981,266,1272,1224,948,451,48,782,763,740,205,19,1322,1221,1205,131,101
1400000US24025301602,"Census Tract 3016.02, Harford County, Maryland",8169,419,382,245,187,37,1118,1061,558,723,57,1525,1437,1168,562,88,1180,1129,868,409,51,3927,3565,3308,953,362
1400000US24025301702,"Census Tract 3017.02, Harford County, Maryland",8788,506,439,299,244,67,1263,1233,868,642,30,1602,1602,1419,367,0,1097,1063,1063,97,34,4320,3964,3708,572,356
1400000US24025301703,"Census Tract 3017.03, Harford County, Maryland",4848,249,234,84,199,15,504,479,347,225,25,405,387,326,120,18,662,647,627,132,15,3028,2927,2789,365,101
1400000US24025301704,"Census Tract 3017.04, Harford County, Maryland",3166,298,298,190,165,0,427,420,410,49,7,540,508,381,178,32,681,664,624,157,17,1220,1186,1158,96,34
1400000US24025302100,"Census Tract 3021, Harford County, Maryland",2173,111,101,53,59,10,147,147,112,83,0,266,259,259,115,7,319,312,301,116,7,1330,1322,1281,198,8
1400000US24025302200,"Census Tract 3022, Harford County, Maryland",3061,295,285,139,162,10,434,397,302,225,37,420,404,347,174,16,563,563,538,119,0,1349,1349,1245,345,0
1400000US24025302400,"Census Tract 3024, Harford County, Maryland",3875,640,582,143,535,58,657,610,285,531,47,612,562,247,363,50,418,364,290,140,54,1548,1520,1145,537,28
1400000US24025302801,"Census Tract 3028.01, Harford County, Maryland",3533,452,452,180,373,0,687,615,429,386,72,476,476,332,255,0,536,508,467,198,28,1382,1359,1113,516,23
1400000US24025302802,"Census Tract 3028.02, Harford County, Maryland",5302,909,856,355,679,53,923,849,664,376,74,909,748,642,245,161,1085,826,511,383,259,1476,1391,1240,321,85
1400000US24025302901,"Census Tract 3029.01, Harford County, Maryland",2609,912,831,179,730,81,883,823,301,618,60,322,322,171,170,0,178,178,158,27,0,314,314,229,115,0
1400000US24025302902,"Census Tract 3029.02, Harford County, Maryland",3990,435,416,155,381,19,1169,1055,693,657,114,757,742,645,247,15,675,658,539,191,17,954,954,937,162,0
1400000US24025303101,"Census Tract 3031.01, Harford County, Maryland",5871,213,197,77,120,16,369,347,293,197,22,775,756,547,280,19,1049,1049,968,197,0,3465,3364,3185,394,101
1400000US24025303102,"Census Tract 3031.02, Harford County, Maryland",2793,62,57,24,57,5,123,123,57,104,0,230,225,214,74,5,336,336,309,115,0,2042,2004,1956,317,38
1400000US24025303201,"Census Tract 3032.01, Harford County, Maryland",5686,275,265,162,196,10,294,254,214,135,40,489,459,413,137,30,765,752,640,187,13,3863,3833,3814,282,30
1400000US24025303203,"Census Tract 3032.03, Harford County, Maryland",3450,281,273,209,266,8,399,356,183,318,43,461,461,381,179,0,541,529,500,51,12,1768,1755,1655,248,13
1400000US24025303204,"Census Tract 3032.04, Harford County, Maryland",4455,195,195,113,186,0,455,446,362,296,9,714,698,536,358,16,453,453,453,65,0,2638,2601,2534,234,37
1400000US24025303205,"Census Tract 3032.05, Harford County, Maryland",1632,105,89,18,89,16,111,103,71,80,8,71,71,53,30,0,186,162,156,38,24,1159,1144,1139,107,15
1400000US24025303206,"Census Tract 3032.06, Harford County, Maryland",3464,208,195,104,127,13,228,228,173,122,0,527,497,433,222,30,340,340,316,42,0,2161,2146,2039,190,15
1400000US24025303300,"Census Tract 3033, Harford County, Maryland",6209,72,72,55,17,0,835,701,545,520,134,680,680,595,417,0,1079,1079,1038,264,0,3543,3478,3373,345,65
1400000US24025303400,"Census Tract 3034, Harford County, Maryland",4534,235,226,201,140,9,227,217,197,131,10,499,499,410,233,0,540,523,495,172,17,3033,2974,2846,595,59
1400000US24025303501,"Census Tract 3035.01, Harford County, Maryland",6422,673,546,407,534,127,775,730,539,436,45,577,577,526,229,0,857,847,815,192,10,3540,3525,3469,446,15
1400000US24025303502,"Census Tract 3035.02, Harford County, Maryland",3513,136,120,103,120,16,318,307,248,193,11,589,577,524,102,12,504,484,484,74,20,1966,1942,1890,159,24
1400000US24025303602,"Census Tract 3036.02, Harford County, Maryland",3921,153,145,136,63,8,238,225,116,153,13,333,333,315,189,0,479,472,472,134,7,2718,2483,2447,302,235
1400000US24025303603,"Census Tract 3036.03, Harford County, Maryland",7027,217,201,187,74,16,544,544,259,472,0,874,874,737,333,0,926,926,926,131,0,4466,4450,4360,264,16
1400000US24025303605,"Census Tract 3036.05, Harford County, Maryland",6180,499,461,273,427,38,709,688,621,357,21,1198,1098,874,622,100,1113,1086,826,365,27,2661,2551,2358,500,110
1400000US24025303606,"Census Tract 3036.06, Harford County, Maryland",3205,104,104,32,94,0,248,248,162,112,0,151,136,129,45,15,141,141,133,18,0,2561,2511,2431,242,50
1400000US24025303700,"Census Tract 3037, Harford County, Maryland",3822,248,248,74,240,0,353,343,245,227,10,384,348,309,175,36,563,553,530,114,10,2274,2149,1968,415,125
1400000US24025303801,"Census Tract 3038.01, Harford County, Maryland",2503,325,297,128,251,28,374,365,270,174,9,323,323,279,94,0,512,512,512,141,0,969,960,960,115,9
1400000US24025303802,"Census Tract 3038.02, Harford County, Maryland",1675,114,97,49,81,17,205,205,177,114,0,322,245,225,77,77,284,284,270,14,0,750,722,684,108,28
1400000US24025303803,"Census Tract 3038.03, Harford County, Maryland",4891,238,218,125,218,20,712,696,630,325,16,1069,1027,1010,246,42,767,767,751,90,0,2105,2086,1949,357,19
1400000US24025303900,"Census Tract 3039, Harford County, Maryland",2320,55,55,49,36,0,400,370,348,140,30,344,344,325,76,0,352,352,335,63,0,1169,1169,1126,143,0
1400000US24025304101,"Census Tract 3041.01, Harford County, Maryland",4252,228,221,131,167,7,359,328,270,197,31,564,506,465,220,58,681,673,610,118,8,2420,2376,2251,367,44
1400000US24025304102,"Census Tract 3041.02, Harford County, Maryland",3969,159,147,69,98,12,313,256,169,155,57,493,448,385,217,45,724,724,718,81,0,2280,2267,2199,243,13
1400000US24025304201,"Census Tract 3042.01, Harford County, Maryland",6492,175,175,175,136,0,256,221,221,123,35,497,450,402,222,47,860,790,576,358,70,4704,4658,4467,681,46
1400000US24025304202,"Census Tract 3042.02, Harford County, Maryland",6935,506,385,356,115,121,570,570,425,448,0,987,920,829,267,67,575,575,546,107,0,4297,4265,4102,553,32
1400000US24025305100,"Census Tract 3051, Harford County, Maryland",7515,940,940,480,746,0,591,515,327,301,76,750,750,611,463,0,938,924,924,75,14,4296,4140,3944,619,156
1400000US24025305200,"Census Tract 3052, Harford County, Maryland",2602,430,421,244,252,9,338,338,221,229,0,355,326,255,178,29,582,520,457,239,62,897,865,804,106,32
1400000US24025305300,"Census Tract 3053, Harford County, Maryland",2181,154,123,76,97,31,498,462,221,352,36,254,254,210,133,0,369,348,321,83,21,906,783,730,137,123
1400000US24025306100,"Census Tract 3061, Harford County, Maryland",3873,617,598,166,527,19,771,717,306,505,54,586,492,434,175,94,559,559,544,100,0,1340,1333,1224,289,7
1400000US24025306200,"Census Tract 3062, Harford County, Maryland",2171,399,314,145,218,85,556,509,244,407,47,364,364,333,159,0,305,305,268,71,0,547,524,500,164,23
1400000US24025306300,"Census Tract 3063, Harford County, Maryland",2575,260,232,87,178,28,241,234,173,151,7,275,275,264,107,0,361,361,361,47,0,1438,1424,1266,381,14
1400000US24025306400,"Census Tract 3064, Harford County, Maryland",6062,186,186,86,152,0,944,944,794,324,0,803,773,662,256,30,594,550,531,95,44,3535,3498,3450,510,37
1400000US24025306500,"Census Tract 3065, Harford County, Maryland",2011,72,72,72,0,0,593,593,593,89,0,430,429,368,77,1,229,229,229,0,0,687,676,652,71,11
1400000US24027601103,"Census Tract 6011.03, Howard County, Maryland",6419,128,128,114,100,0,172,172,121,109,0,416,416,319,271,0,1003,855,718,219,148,4700,4435,4182,554,265
1400000US24027601104,"Census Tract 6011.04, Howard County, Maryland",6557,50,50,34,39,0,26,26,26,26,0,307,301,235,152,6,353,353,353,26,0,5821,5769,5683,296,52
1400000US24027601105,"Census Tract 6011.05, Howard County, Maryland",4701,90,90,74,71,0,298,265,141,145,33,469,469,442,61,0,335,328,328,33,7,3509,3458,3434,170,51
1400000US24027601107,"Census Tract 6011.07, Howard County, Maryland",5206,219,213,120,129,6,915,657,253,487,258,707,671,552,195,36,1103,966,745,270,137,2262,2100,2051,191,162
1400000US24027601108,"Census Tract 6011.08, Howard County, Maryland",3780,18,18,8,18,0,198,161,111,65,37,607,596,585,27,11,651,637,594,74,14,2306,2295,2264,180,11
1400000US24027601201,"Census Tract 6012.01, Howard County, Maryland",8181,652,602,353,441,50,529,529,472,153,0,918,903,781,266,15,1085,1085,1001,131,0,4997,4904,4830,356,93
1400000US24027601203,"Census Tract 6012.03, Howard County, Maryland",5076,401,307,49,271,94,524,524,464,104,0,537,532,386,175,5,723,718,698,20,5,2891,2822,2693,341,69
1400000US24027601204,"Census Tract 6012.04, Howard County, Maryland",5742,193,81,15,66,112,1011,738,318,586,273,749,696,557,152,53,1031,989,913,348,42,2758,2529,2475,270,229
1400000US24027602100,"Census Tract 6021, Howard County, Maryland",7657,63,63,63,37,0,411,404,361,191,7,394,394,394,169,0,333,311,294,132,22,6456,6228,5865,757,228
1400000US24027602201,"Census Tract 6022.01, Howard County, Maryland",3465,321,238,160,106,83,147,142,79,92,5,203,203,193,44,0,219,208,191,41,11,2575,2501,2394,303,74
