GEOID,insured12,uninsured12,total12,pct_ins12,insured17,uninsured17,total17,pct_ins17,pct_ins_chg,MHHI12,MHHI17
1400000US24510230200,1752,158,1910,0.9172774869109948,2103,63,2166,0.9709141274238227,0.053636640512827904,76397,105511
1400000US24510230300,783,182,965,0.81139896373057,1266,34,1300,0.9738461538461538,0.16244719011558384,49479,103889
1400000US24510240100,2427,147,2574,0.9428904428904429,3032,35,3067,0.9885881969351158,0.04569775404467291,105833,119353
1400000US24510240200,2546,141,2687,0.9475251209527354,3170,40,3210,0.9875389408099688,0.0400138198572334,111167,126597
1400000US24510240300,1816,96,1912,0.9497907949790795,1949,84,2033,0.9586817511067388,0.008890956127659333,114844,115078
1400000US24510240400,2438,174,2612,0.9333843797856048,2707,164,2871,0.9428770463253222,0.009492666539717365,82568,102107
1400000US24510250101,3412,414,3826,0.8917929952953476,4126,182,4308,0.957753017641597,0.06596002234624943,47633,54853
1400000US24510250102,2501,357,2858,0.8750874737578727,3153,97,3250,0.9701538461538461,0.09506637239597349,31014,48950
1400000US24510250103,3290,641,3931,0.8369371661154923,2988,208,3196,0.934918648310388,0.09798148219489566,40027,38109
1400000US24510250203,2045,259,2304,0.8875868055555556,1676,262,1938,0.8648090815273478,-0.02277772402820777,34844,38009
1400000US24510250204,4382,557,4939,0.8872241344401701,3846,191,4037,0.9526876393361406,0.06546350489597053,13297,14520
1400000US24510250205,3751,1089,4840,0.775,3830,567,4397,0.8710484421196271,0.09604844211962704,45829,40453
1400000US24510250206,2000,515,2515,0.7952286282306164,1711,310,2021,0.8466105888174171,0.05138196058680078,56667,53079
1400000US24510250207,2294,370,2664,0.8611111111111112,1907,186,2093,0.9111323459149546,0.05002123480384346,31425,30688
1400000US24510250301,2319,266,2585,0.8970986460348163,2203,145,2348,0.9382453151618398,0.04114666912702358,29777,28917
1400000US24510250303,1491,544,2035,0.7326781326781326,1942,279,2221,0.8743809095002252,0.14170277682209254,40870,33833
1400000US24510250401,2834,571,3405,0.8323054331864904,2950,547,3497,0.8435802116099513,0.011274778423460918,33333,41622
1400000US24510250402,4605,1142,5747,0.8012876283278232,3765,467,4232,0.8896502835538752,0.08836265522605202,29635,42163
1400000US24510250500,3674,1150,4824,0.761608623548922,4631,540,5171,0.8955714561980275,0.13396283264910547,37599,37258
1400000US24510250600,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24510260101,4219,757,4976,0.8478697749196141,4157,568,4725,0.8797883597883598,0.03191858486874566,44466,50981
1400000US24510260102,4504,571,5075,0.887487684729064,4535,207,4742,0.9563475326866301,0.06885984795756606,50588,52560
1400000US24510260201,4320,668,4988,0.8660785886126704,4379,539,4918,0.8904026026840179,0.024324014071347544,39737,34417
1400000US24510260202,4582,1068,5650,0.8109734513274336,5430,355,5785,0.9386343993085566,0.12766094798112304,26724,38347
1400000US24510260203,2170,412,2582,0.8404337722695585,2684,350,3034,0.8846407382992749,0.04420696602971641,33808,37500
1400000US24510260301,4060,513,4573,0.8878198119396458,4348,301,4649,0.9352548935254894,0.04743508158584364,44904,37409
1400000US24510260302,5403,1068,6471,0.8349559573481687,6013,544,6557,0.9170352295256977,0.08207927217752897,49961,31097
1400000US24510260303,523,104,627,0.8341307814992025,852,95,947,0.8996832101372756,0.06555242863807309,18052,17898
1400000US24510260401,2391,888,3279,0.7291857273559011,3107,426,3533,0.8794225870365129,0.15023685968061173,25567,32105
1400000US24510260402,2198,217,2415,0.9101449275362319,2808,169,2977,0.9432314410480349,0.03308651351180303,40994,42231
1400000US24510260403,1788,348,2136,0.8370786516853933,1726,114,1840,0.9380434782608695,0.10096482657547623,37984,31657
1400000US24510260404,1415,959,2374,0.5960404380791913,1604,673,2277,0.7044356609574001,0.1083952228782088,43844,35900
1400000US24510260501,3461,1524,4985,0.6942828485456369,4451,1278,5729,0.7769244196194799,0.08264157107384296,44113,53911
1400000US24510260604,946,204,1150,0.8226086956521739,1299,136,1435,0.9052264808362369,0.08261778518406304,22594,22027
1400000US24510260605,3745,851,4596,0.8148389904264578,3846,747,4593,0.83736120182887,0.022522211402412173,34769,37326
1400000US24510260700,1311,1035,2346,0.5588235294117647,2086,605,2691,0.7751765143069491,0.2163529848951844,34429,56818
1400000US24510260800,1698,1171,2869,0.5918438480306727,1805,899,2704,0.6675295857988166,0.07568573776814391,35674,44519
1400000US24510260900,2037,406,2443,0.833810888252149,3034,76,3110,0.9755627009646303,0.14175181271248127,80282,99932
1400000US24510261000,1949,1148,3097,0.6293186955117857,2489,588,3077,0.8089047773805654,0.17958608186877978,40732,53194
1400000US24510261100,1678,160,1838,0.9129488574537541,1742,67,1809,0.9629629629629629,0.05001410550920882,95347,111458
1400000US24510270101,1540,285,1825,0.8438356164383561,1464,104,1568,0.9336734693877551,0.08983785294939894,60409,65469
1400000US24510270102,3166,372,3538,0.894855850763143,3427,485,3912,0.8760224948875256,-0.018833355875617408,50563,66581
1400000US24510270200,1616,189,1805,0.8952908587257618,1586,177,1763,0.8996029495178672,0.004312090792105483,64697,68036
1400000US24510270301,2522,344,2866,0.8799720865317515,2680,252,2932,0.9140518417462483,0.0340797552144968,57813,67379
1400000US24510270302,1328,256,1584,0.8383838383838383,1675,162,1837,0.9118127381600436,0.07342889977620526,65893,68839
1400000US24510270401,4417,415,4832,0.914114238410596,5860,194,6054,0.9679550710274198,0.05384083261682382,56798,61786
1400000US24510270402,2763,350,3113,0.887568262126566,3234,162,3396,0.9522968197879859,0.06472855766141983,66152,72759
1400000US24510270501,4238,198,4436,0.9553651938683498,3846,133,3979,0.966574516210103,0.011209322341753203,69788,59167
1400000US24510270502,3829,460,4289,0.892748892515738,4098,156,4254,0.9633286318758815,0.0705797393601435,58902,64375
1400000US24510270600,3722,446,4168,0.8929942418426103,4737,145,4882,0.9702990577632118,0.07730481592060146,58768,58972
1400000US24510270701,2323,494,2817,0.8246361377351793,2255,399,2654,0.8496608892238131,0.025024751488633812,32231,42176
1400000US24510270702,1570,555,2125,0.7388235294117647,1806,151,1957,0.9228410832907511,0.18401755387898644,42162,50651
1400000US24510270703,2636,363,2999,0.8789596532177393,2386,227,2613,0.9131266743207042,0.03416702110296488,66250,63448
1400000US24510270801,4112,542,4654,0.883541039965621,3681,503,4184,0.8797801147227533,-0.003760925242867641,53193,52546
1400000US24510270802,4564,760,5324,0.8572501878287002,5280,458,5738,0.9201812478215406,0.06293105999284043,44192,50084
1400000US24510270803,5372,765,6137,0.8753462603878116,6767,208,6975,0.970179211469534,0.0948329510817224,43153,52900
1400000US24510270804,2571,515,3086,0.8331173039533376,2815,357,3172,0.887452711223203,0.05433540726986541,43684,51268
1400000US24510270805,4498,510,5008,0.8981629392971247,4772,490,5262,0.9068795134929685,0.008716574195843818,43481,56412
1400000US24510270901,3600,695,4295,0.8381839348079162,3997,193,4190,0.9539379474940334,0.11575401268611718,48125,51355
1400000US24510270902,4110,512,4622,0.889225443530939,5378,231,5609,0.9588161882688536,0.0695907447379146,63258,62946
1400000US24510270903,4424,507,4931,0.8971810991685256,4277,353,4630,0.9237580993520519,0.026577000183526267,49361,44085
1400000US24510271001,1842,334,2176,0.8465073529411765,2137,263,2400,0.8904166666666666,0.04390931372549012,36534,35707
1400000US24510271002,3479,654,4133,0.8417614323735785,3881,387,4268,0.9093252108716027,0.0675637784980242,33739,38358
1400000US24510271101,2081,164,2245,0.9269487750556793,1867,119,1986,0.9400805639476334,0.0131317888919541,45909,47188
1400000US24510271102,3919,267,4186,0.9362159579550884,4334,162,4496,0.9639679715302492,0.027752013575160772,160259,209167
1400000US24510271200,5711,244,5955,0.9590260285474391,6289,152,6441,0.976401179941003,0.017375151393563826,114676,135441
1400000US24510271300,2721,67,2788,0.9759684361549498,2627,88,2715,0.9675874769797421,-0.008380959175207647,125185,145966
1400000US24510271400,3478,106,3584,0.9704241071428571,3831,109,3940,0.9723350253807107,0.0019109182378536094,105833,119167
1400000US24510271501,3920,261,4181,0.9375747428844774,4015,62,4077,0.9847927397596272,0.047217996875149826,103333,87422
1400000US24510271503,809,10,819,0.9877899877899878,847,16,863,0.981460023174971,-0.006329964615016781,92083,71848
1400000US24510271600,4126,791,4917,0.8391295505389466,4094,509,4603,0.8894199435150989,0.05029039297615234,30594,28161
1400000US24510271700,4514,580,5094,0.8861405575186494,4389,332,4721,0.9296759161194662,0.04353535860081681,28087,40694
1400000US24510271801,3032,300,3332,0.9099639855942377,2672,283,2955,0.9042301184433165,-0.005733867150921279,26466,26938
1400000US24510271802,2586,635,3221,0.8028562558211736,2202,341,2543,0.8659064097522611,0.06305015393108748,33071,29688
1400000US24510271900,3403,418,3821,0.8906045537817325,3780,168,3948,0.9574468085106383,0.06684225472890581,57458,52200
1400000US24510272003,5351,457,5808,0.9213154269972452,5165,507,5672,0.9106135401974612,-0.01070188679978401,61818,64984
1400000US24510272004,3744,606,4350,0.8606896551724138,3723,88,3811,0.9769089477827342,0.11621929261032038,51897,38125
1400000US24510272005,2968,131,3099,0.9577282994514359,3287,153,3440,0.9555232558139535,-0.002205043637482418,53668,60250
1400000US24510272006,3380,373,3753,0.9006128430588862,3252,251,3503,0.9283471310305452,0.027734287971659,25189,30304
1400000US24510272007,3543,691,4234,0.8367973547472839,4173,448,4621,0.9030512876000866,0.06625393285280268,38750,40455
1400000US24510280101,3172,483,3655,0.8678522571819426,3317,420,3737,0.8876103826598876,0.019758125477944977,44116,45458
1400000US24510280102,4836,913,5749,0.8411897721342843,5517,562,6079,0.9075505839776279,0.06636081184334364,34235,47527
1400000US24510280200,4440,673,5113,0.8683747310776452,4582,399,4981,0.9198956032925115,0.05152087221486634,47451,62857
1400000US24510280301,3434,574,4008,0.8567864271457086,3564,167,3731,0.9552398820691503,0.09845345492344171,32487,40900
1400000US24510280302,1908,321,2229,0.8559892328398385,2395,97,2492,0.9610754414125201,0.10508620857268158,36146,42005
1400000US24510280401,3284,239,3523,0.9321600908316775,3352,252,3604,0.93007769145394,-0.002082399377737465,50565,51309
1400000US24510280402,1593,266,1859,0.85691231845078,1574,78,1652,0.9527845036319612,0.09587218518118124,42826,40781
1400000US24510280403,4767,626,5393,0.8839236046727239,4821,471,5292,0.9109977324263039,0.02707412775357998,52062,60061
1400000US24510280404,1790,251,2041,0.8770210681038707,2164,168,2332,0.9279588336192109,0.05093776551534024,39938,39479
1400000US24510280500,2084,161,2245,0.9282850779510022,1941,308,2249,0.8630502445531347,-0.06523483339786751,9627,15000
1400000US24033806706,2637,460,3097,0.851469163706813,2685,717,3402,0.7892416225749559,-0.062227541131857134,76429,65043
1400000US24033806708,4135,350,4485,0.9219620958751393,3937,329,4266,0.922878574777309,9.164789021696151e-4,49804,69481
1400000US24033806710,4591,1084,5675,0.8089867841409691,4639,647,5286,0.8776012107453651,0.06861442660439598,69167,78987
1400000US24033806711,3436,1176,4612,0.7450130095403296,4340,629,4969,0.8734151740792916,0.12840216453896203,54545,63358
1400000US24033806712,2333,813,3146,0.7415766052129689,3125,211,3336,0.9367505995203836,0.19517399430741478,77125,87830
1400000US24033806713,2748,850,3598,0.763757643135075,3531,591,4122,0.8566229985443959,0.09286535540932095,43762,62524
1400000US24033806714,2156,1074,3230,0.6674922600619195,2796,1228,4024,0.694831013916501,0.02733875385458151,57132,61169
1400000US24033806800,3413,528,3941,0.8660238518142603,3700,500,4200,0.8809523809523809,0.014928529138120594,103750,100129
1400000US24033806900,3603,411,4014,0.8976083707025411,4903,644,5547,0.8839012078601045,-0.01370716284243656,74977,88194
1400000US24033807000,4489,1034,5523,0.8127829078399421,6006,917,6923,0.8675429726996967,0.0547600648597546,42679,37970
1400000US24033807102,2187,391,2578,0.8483320403413499,2208,276,2484,0.8888888888888888,0.04055684854753894,68864,99881
1400000US24033807200,14871,539,15410,0.9650227125243348,13699,214,13913,0.9846187019334436,0.019595989409108783,17887,32045
1400000US24033807301,2926,589,3515,0.8324324324324325,3097,340,3437,0.9010765202211231,0.06864408778869058,61146,60943
1400000US24033807304,1773,452,2225,0.7968539325842696,1815,279,2094,0.8667621776504298,0.06990824506616022,87163,94191
1400000US24033807305,2588,961,3549,0.7292194984502677,3149,390,3539,0.8897993783554676,0.16057987990519995,76287,97500
1400000US24033807404,4020,695,4715,0.8525980911983033,5069,654,5723,0.8857242704875066,0.03312617928920325,80240,84792
1400000US24033807405,4914,677,5591,0.8789125380075121,4789,574,5363,0.8929703524146932,0.014057814407181124,74615,96122
1400000US24033807407,5467,821,6288,0.8694338422391857,5534,451,5985,0.9246449456975773,0.05521110345839153,86815,77417
1400000US24033807408,5162,270,5432,0.9502945508100147,5440,515,5955,0.9135180520570949,-0.03677649875291977,83977,86833
1400000US24033807409,2845,941,3786,0.7514527205493925,3301,922,4223,0.7816717973004973,0.0302190767511048,54917,73125
1400000US24033807410,3050,916,3966,0.7690368129097327,3697,529,4226,0.8748225272124941,0.1057857143027614,57692,64444
1400000US24035810100,2634,327,2961,0.889564336372847,2864,222,3086,0.9280622164614387,0.038497880088591674,51133,59145
1400000US24035810200,1987,518,2505,0.7932135728542914,2504,258,2762,0.9065894279507604,0.11337585509646897,69519,63914
1400000US24035810300,4264,202,4466,0.954769368562472,4227,189,4416,0.9572010869565217,0.0024317183940497644,73226,68432
1400000US24035810400,5725,147,5872,0.9749659400544959,5607,218,5825,0.9625751072961374,-0.012390832758358505,91667,105699
1400000US24035810500,4142,173,4315,0.9599073001158749,5132,253,5385,0.9530176415970287,-0.0068896585188461534,82188,92557
1400000US24035810600,4739,188,4927,0.9618429064339354,4698,259,4957,0.947750655638491,-0.014092250795444405,96250,109327
1400000US24035810700,3635,265,3900,0.9320512820512821,3892,150,4042,0.962889658584859,0.030838376533576906,86261,90707
1400000US24035810800,5293,210,5503,0.9618389969107759,5400,239,5639,0.9576165986877105,-0.00422239822306536,85603,95951
1400000US24035810901,4772,338,5110,0.9338551859099804,4893,85,4978,0.9829248694254721,0.04906968351549168,104730,113500
1400000US24035810902,2959,102,3061,0.9666775563541327,2871,67,2938,0.9771953710006808,0.010517814646548107,92136,91444
1400000US24035811000,3928,811,4739,0.8288668495463178,4027,485,4512,0.8925088652482269,0.06364201570190908,79695,80324
1400000US24035990000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24035990100,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24035990200,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24037875000,6187,214,6401,0.9665677237931574,6332,122,6454,0.9810969941121785,0.014529270319021181,91927,99547
1400000US24037875100,3971,470,4441,0.894167980184643,4504,880,5384,0.836552748885587,-0.0576152312990561,84198,88438
1400000US24037875201,4759,286,5045,0.9433102081268583,4797,228,5025,0.9546268656716418,0.011316657544783504,86055,96803
1400000US24037875202,5739,434,6173,0.9296938279604731,5624,488,6112,0.9201570680628273,-0.009536759897645797,89163,96619
1400000US24037875300,3097,239,3336,0.9283573141486811,2842,121,2963,0.9591630104623692,0.030805696313688125,74833,56623
1400000US24037875400,6542,501,7043,0.9288655402527332,6233,184,6417,0.9713261648745519,0.042460624621818766,86250,98929
1400000US24037875500,6693,1277,7970,0.8397741530740276,9835,501,10336,0.9515286377708978,0.11175448469687022,92871,102632
1400000US24037875600,7487,679,8166,0.9168503551310311,8157,346,8503,0.9593084793602258,0.042458124229194705,92229,98182
1400000US24037875700,6443,622,7065,0.9119603680113234,7017,282,7299,0.9613645704891081,0.04940420247778465,101342,93949
1400000US24037875801,643,5,648,0.9922839506172839,1066,0,1066,1,0.007716049382716084,55833,59318
1400000US24037875802,3391,304,3695,0.9177266576454668,3959,276,4235,0.9348288075560803,0.01710214991061354,100650,100804
1400000US24037875901,6200,545,6745,0.9191994069681245,6480,271,6751,0.9598577988446156,0.04065839187649112,84458,81500
1400000US24037875902,6908,729,7637,0.904543668979966,7785,833,8618,0.9033418426549084,-0.0012018263250576089,64196,51909
1400000US24037876001,4720,762,5482,0.8609996351696461,4562,395,4957,0.9203147064756909,0.05931507130604485,52134,57665
1400000US24037876002,7539,459,7998,0.9426106526631658,8688,817,9505,0.9140452393477118,-0.028565413315454036,85247,79239
1400000US24037876100,6576,671,7247,0.9074099627432041,7376,325,7701,0.9577976886118685,0.05038772586866447,105595,100685
1400000US24037876200,6546,289,6835,0.957717629846379,6541,220,6761,0.9674604348469161,0.009742805000537147,81916,92130
1400000US24037990000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24039930101,5913,1235,7148,0.8272243984331281,6362,623,6985,0.9108088761632068,0.08358447773007871,26662,27384
1400000US24039930102,3148,324,3472,0.9066820276497696,3709,260,3969,0.9344923154446964,0.02781028779492678,53083,53591
1400000US24039930200,1421,143,1564,0.9085677749360613,1513,185,1698,0.8910482921083628,-0.01751948282769855,38958,35735
1400000US24039930300,2282,238,2520,0.9055555555555556,1781,296,2077,0.857486759749639,-0.04806879580591661,47336,43250
1400000US24039930500,3345,607,3952,0.8464068825910931,3853,251,4104,0.9388401559454191,0.09243327335432605,54341,53161
1400000US24039930600,2615,292,2907,0.8995528035775714,2648,290,2938,0.9012933968686181,0.0017405932910466992,35865,30465
1400000US24039980400,17,38,55,0.3090909090909091,50,4,54,0.9259259259259259,0.6168350168350168,31944,NA
1400000US24039990100,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24041960100,4024,439,4463,0.9016356710732691,4145,123,4268,0.9711808809746955,0.06954520990142632,67000,84583
1400000US24041960201,3947,138,4085,0.966217870257038,3754,186,3940,0.9527918781725888,-0.013425992084449168,77868,93618
1400000US24041960300,2769,590,3359,0.8243524858588865,3441,324,3765,0.9139442231075697,0.08959173724868319,43056,40759
1400000US24041960400,4181,973,5154,0.8112145906092355,4531,564,5095,0.8893032384690873,0.07808864785985181,49233,41650
1400000US24041960501,4158,563,4721,0.8807456047447575,4536,348,4884,0.9287469287469288,0.048001324002171275,82179,79853
1400000US24041960502,3622,467,4089,0.8857911469797016,3815,123,3938,0.9687658710005078,0.08297472402080619,78151,70368
1400000US24041960600,1656,135,1791,0.9246231155778895,1602,37,1639,0.9774252593044539,0.05280214372656444,77763,78750
1400000US24041960700,3149,301,3450,0.9127536231884058,3165,179,3344,0.9464712918660287,0.033717668677622936,59485,74219
1400000US24041960800,1627,365,1992,0.8167670682730924,1746,193,1939,0.9004641567818463,0.0836970885087539,54760,70402
1400000US24041960900,3769,428,4197,0.8980223969502025,4022,220,4242,0.9481376709099482,0.05011527395974569,63846,77854
1400000US24041990000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24043000100,2572,501,3073,0.8369671330946957,3157,93,3250,0.9713846153846154,0.13441748228991968,64091,61063
1400000US24043000200,3310,372,3682,0.8989679521998913,3219,188,3407,0.9448194892867625,0.045851537086871175,58220,58417
1400000US24043000301,2681,470,3151,0.8508410028562361,2852,300,3152,0.9048223350253807,0.05398133216914458,40603,41800
1400000US24043000302,2742,467,3209,0.8544717980679339,2496,325,2821,0.8847926267281107,0.030320828660176713,27679,42078
1400000US24043000400,1738,225,1963,0.8853795211411105,1408,187,1595,0.8827586206896552,-0.0026209004514553547,16518,20802
1400000US24043000500,4658,980,5638,0.8261794962752749,5111,539,5650,0.9046017699115044,0.07842227363622956,31554,41439
1400000US24043000601,2135,365,2500,0.854,2061,305,2366,0.871090448013525,0.017090448013524995,38051,42102
1400000US24043000602,2666,245,2911,0.915836482308485,3026,113,3139,0.9640012742911755,0.048164791982690525,41433,45543
1400000US24043000700,2427,593,3020,0.8036423841059602,2509,453,2962,0.8470627954085078,0.04342041130254759,24232,22791
1400000US24043000800,3197,421,3618,0.8836373687119956,3097,191,3288,0.9419099756690997,0.05827260695710412,33721,41962
1400000US24043000900,3133,381,3514,0.8915765509391007,2601,721,3322,0.7829620710415413,-0.10861447989755946,29607,28125
1400000US24043001001,4835,306,5141,0.9404785061272126,4591,399,4990,0.9200400801603207,-0.020438425966891938,38877,44401
1400000US24043001002,3854,299,4153,0.9280038526366482,3777,169,3946,0.9571718195641156,0.02916796692746737,59656,68348
1400000US24043010100,1118,118,1236,0.9045307443365695,925,72,997,0.9277833500501504,0.0232526057135809,51181,57188
1400000US24043010200,3826,832,4658,0.8213825676255904,4045,538,4583,0.88260964433777,0.06122707671217964,74375,76769
1400000US24043010300,6760,881,7641,0.8847009553723335,6797,563,7360,0.9235054347826087,0.038804479410275206,66159,76649
1400000US24043010400,7121,726,7847,0.907480565821333,7745,502,8247,0.9391293803807446,0.0316488145594116,64922,68401
1400000US24043010500,5666,410,6076,0.9325213956550362,5386,871,6257,0.8607959085823877,-0.071725487072648475,57708,52167
1400000US24043010600,4454,632,5086,0.875737318128195,5065,234,5299,0.9558407246650311,0.08010340653683612,68227,60104
1400000US24043010700,3388,299,3687,0.9189042582045023,3099,188,3287,0.9428049893519928,0.023900731147490473,45776,49007
1400000US24043010801,3838,230,4068,0.9434611602753196,4108,222,4330,0.948729792147806,0.0052686318724863845,56406,55139
1400000US24043010802,2160,188,2348,0.919931856899489,2531,170,2701,0.9370603480192521,0.017128491119763112,47015,51681
1400000US24043010900,7808,605,8413,0.9280874836562463,8043,446,8489,0.9474614206620332,0.019373937005786934,74276,74661
1400000US24043011000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24043011100,5014,731,5745,0.8727589208006963,5810,319,6129,0.9479523576439876,0.07519343684329127,51023,50332
1400000US24043011201,8393,736,9129,0.9193778069887173,8990,380,9370,0.959445037353255,0.04006723036453774,65719,59141
1400000US24043011202,3878,444,4322,0.8972697825080981,4046,453,4499,0.8993109579906646,0.0020411754825665485,61277,62500
1400000US24043011301,4725,333,5058,0.9341637010676157,4709,193,4902,0.9606283149734802,0.02646461390586452,71677,78080
1400000US24043011302,3680,229,3909,0.941417242261448,3851,183,4034,0.9546355974219137,0.013218355160465767,84444,98030
1400000US24043011400,5123,317,5440,0.9417279411764706,5505,126,5631,0.9776238678742675,0.03589592669779684,69207,63527
1400000US24043011500,7263,669,7932,0.9156580937972768,7924,225,8149,0.9723892502147503,0.056731156417473505,70563,88190
1400000US24043011600,2507,283,2790,0.8985663082437276,2884,162,3046,0.9468154957321077,0.04824918748838003,63424,74414
1400000US24045000100,4111,1836,5947,0.691272910711283,5001,903,5904,0.8470528455284553,0.15577993481717223,37908,36819
1400000US24045000200,1820,383,2203,0.8261461643213799,1484,235,1719,0.8632926119837114,0.03714644766233155,35417,53342
1400000US24045000300,1265,391,1656,0.7638888888888888,1246,203,1449,0.8599033816425121,0.09601449275362328,25071,25704
1400000US24045000400,4286,574,4860,0.8818930041152263,3642,475,4117,0.8846247267427738,0.002731722627547506,37292,45742
1400000US24045000500,2018,163,2181,0.9252636405318662,2975,275,3250,0.9153846153846154,-0.009879025147250808,37431,33924
1400000US24045010101,5031,794,5825,0.8636909871244636,5792,281,6073,0.9537296229211263,0.09003863579666271,55769,46863
1400000US24045010102,2335,273,2608,0.8953220858895705,3434,266,3700,0.9281081081081081,0.03278602221853755,46381,53064
1400000US24045010200,5429,1214,6643,0.8172512419087762,4540,520,5060,0.8972332015810277,0.07998195967225152,31538,36932
1400000US24045010300,7858,419,8277,0.9493777938866739,7993,460,8453,0.9455814503726487,-0.0037963435140251356,87926,98590
1400000US24045010400,5821,517,6338,0.918428526349006,6300,475,6775,0.9298892988929889,0.011460772543982922,54537,52054
1400000US24045010501,4016,713,4729,0.8492281666314231,5124,520,5644,0.9078667611622963,0.05863859453087317,55805,68652
1400000US24045010502,6893,1042,7935,0.8686830497794581,8861,446,9307,0.9520790802621683,0.08339603048271016,39528,38805
1400000US24045010603,6489,922,7411,0.8755903386857374,6843,542,7385,0.9266079891672309,0.051017650481493426,56471,55045
1400000US24045010604,4389,703,5092,0.8619402985074627,4222,443,4665,0.905037513397642,0.04309721489017937,50373,52523
1400000US24045010605,3896,359,4255,0.9156286721504113,3924,227,4151,0.945314382076608,0.02968570992619668,89886,84671
1400000US24045010606,3455,277,3732,0.9257770632368703,4045,409,4454,0.9081724292770543,-0.01760463395981593,64497,63906
1400000US24045010701,3771,337,4108,0.917964946445959,3924,279,4203,0.9336188436830836,0.015653897237124514,60192,59375
1400000US24045010702,7110,1031,8141,0.8733570814396265,6705,1031,7736,0.8667269906928645,-0.0066300907467620185,52209,59262
1400000US24045010800,5171,630,5801,0.8913980348215825,6276,404,6680,0.9395209580838323,0.04812292326224976,60100,72755
1400000US24047950000,1510,94,1604,0.9413965087281796,1480,179,1659,0.8921036769138035,-0.04929283181437605,52991,51042
1400000US24047950100,2086,173,2259,0.9234174413457282,2157,108,2265,0.952317880794702,0.028900439448973803,67188,81500
1400000US24047950300,2917,338,3255,0.8961597542242703,2961,205,3166,0.9352495262160455,0.03908977199177521,47545,52005
1400000US24047950400,2847,224,3071,0.9270595897101921,2785,119,2904,0.9590220385674931,0.03196244885730104,78373,71889
1400000US24047950600,2623,225,2848,0.920997191011236,2729,220,2949,0.9253984401492031,0.004401249137967134,67083,74571
1400000US24047950700,1695,318,2013,0.842026825633383,2516,82,2598,0.968437259430331,0.12641043379694794,76927,73912
1400000US24047950800,5580,220,5800,0.9620689655172414,4651,394,5045,0.9219028741328048,-0.04016609138443661,66737,68347
1400000US24047950900,1587,293,1880,0.8441489361702128,1656,132,1788,0.9261744966442953,0.08202556047408249,36968,70625
1400000US24047951000,3137,996,4133,0.7590128236148076,4173,249,4422,0.9436906377204884,0.18467781410568085,53234,43917
1400000US24047951100,5499,379,5878,0.9355222864920041,6323,399,6722,0.940642665873252,0.005120379381247875,76212,65946
1400000US24047951200,3234,442,3676,0.8797606093579978,3128,266,3394,0.9216263995285798,0.04186579017058201,56192,74844
1400000US24047951300,2437,191,2628,0.9273211567732116,2172,252,2424,0.8960396039603961,-0.03128155281281553,40327,36832
1400000US24047951400,3061,382,3443,0.8890502468777229,3337,274,3611,0.9241207421766824,0.03507049529895945,61107,55742
1400000US24047951500,4403,691,5094,0.8643502159403219,4152,411,4563,0.9099276791584484,0.0455774632181265,34078,35943
1400000US24047951700,2736,372,3108,0.8803088803088803,2912,462,3374,0.8630705394190872,-0.017238340889793147,55000,58425
1400000US24047980000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24047990000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24510010100,2583,218,2801,0.9221706533380936,2951,79,3030,0.973927392739274,0.05175673940118042,84677,95625
1400000US24510010200,2719,814,3533,0.7696009057458251,3051,94,3145,0.9701112877583465,0.20051038201252147,68264,109102
1400000US24510010300,2045,181,2226,0.9186882300089847,2439,98,2537,0.9613716988569176,0.04268346884793295,86979,137275
1400000US24510010400,1927,103,2030,0.9492610837438423,2411,155,2566,0.9395946999220577,-0.009666383821784641,76528,112059
1400000US24510010500,1818,170,1988,0.9144869215291751,1548,142,1690,0.9159763313609467,0.0014894098317715931,96875,92000
1400000US24510020100,1692,572,2264,0.7473498233215548,1680,194,1874,0.8964781216648879,0.1491282983433332,76143,88553
1400000US24510020200,1512,490,2002,0.7552447552447552,1701,153,1854,0.9174757281553398,0.16223097291058464,60897,80221
1400000US24510020300,3340,174,3514,0.9504837791690381,3707,61,3768,0.9838110403397028,0.033327261170664646,68876,96667
1400000US24510030100,2015,410,2425,0.8309278350515464,2917,438,3355,0.8694485842026826,0.038520749151136124,16899,28227
1400000US24510030200,2119,217,2336,0.9071061643835616,2137,174,2311,0.9247079186499351,0.01760175426637345,64107,88077
1400000US24510040100,3181,100,3281,0.9695214873514173,3896,111,4007,0.9722984776640878,0.0027769903126705353,49534,61754
1400000US24510040200,921,127,1048,0.8788167938931297,821,44,865,0.9491329479768786,0.07031615408374892,9801,56250
1400000US24510060100,2168,934,3102,0.6989039329464861,2702,246,2948,0.9165535956580733,0.21764966271158714,57303,55781
